num,x,y
399,4.234797486,9.16847738
400,3.464776911,9.512939281
401,3.82225375,8.977943716
402,4.222227215,9.441619852
403,4.288481524,9.153009387
404,3.0770156,8.92556744
405,4.460633904,9.310081113
406,3.696445046,9.698239464
407,3.248233248,8.548303268
408,3.617875277,9.037729716
409,3.260180785,8.347286175
410,3.771011059,9.714397741
411,3.887158042,8.864349163
412,3.302020878,8.936840887
413,3.821235039,8.934932679
414,3.246136968,8.413482648
415,3.327841916,9.044705931
416,4.022382874,8.736321102
417,3.268198105,9.634577178
418,3.610775285,8.440968675
419,3.791870922,8.53403237
420,3.835433975,9.178440889
421,3.378302082,8.631350401
422,3.467498733,9.603034253
423,4.166922511,9.538189984
424,4.196819656,8.370467968
425,3.643734714,8.435282381
426,3.18705682,8.340280008
427,3.432380961,9.903089372
428,3.210527344,8.787486419
429,4.289804679,8.599843583
430,4.114119543,8.678192564
431,3.933193864,9.407018493
432,3.666415765,9.890275471
433,4.300395951,9.214207015
434,3.538567632,9.124130151
435,3.698391571,9.07141137
436,4.018437227,9.869599757
437,2.981516209,9.566150261
438,3.419953575,8.390305136
439,4.591766997,8.446355336
440,4.433848382,8.66082253
441,4.387054437,8.58493297
442,4.235399631,8.619013391
443,4.560933289,8.540866142
444,3.488541196,9.842305741
445,3.984832159,8.679822192
446,4.05663209,8.906139654
447,4.878154579,9.136815592
448,3.911997898,8.815355002
449,4.170573485,9.989038096
450,3.945781349,9.627275143
451,4.194594719,9.47898352
452,4.190563622,8.520987584
453,4.178318982,9.376339782
454,4.095569281,8.416881345
455,3.496570368,9.713543919
456,3.254053494,8.869445437
457,3.728666038,9.043589284
458,4.183629678,8.992811576
459,3.606557051,9.233248764
460,3.99768515,9.135708942
461,4.256173784,9.159924543
462,3.396713829,8.485849815
463,3.727450502,9.226490717
464,4.573246318,9.719388466
465,4.679747344,8.807998787
466,4.720351734,8.61958831
467,4.512115452,9.608219474
468,3.894576838,9.409528983
469,3.769047712,9.491558233
470,3.846422896,8.772033547
471,4.149753712,9.630772821
472,4.598917746,9.452251433
473,4.366586011,9.239192901
474,3.994403624,8.872100148
475,4.617850574,9.72390831
476,4.304784393,8.282675243
477,3.999992327,9.019060149
478,4.274100991,8.516156663
479,3.716226609,9.079204032
480,3.974526995,9.450617709
481,3.873465137,9.170529311
482,4.276611932,9.421540737
483,4.428933698,9.090949463
484,3.782726174,9.207113397
485,3.358016248,9.552911513
486,3.948247167,9.632318481
487,3.524352059,9.674330729
488,4.106225944,9.372891744
489,3.839259125,8.995162099
490,4.927351635,8.349185171
491,4.88502059,8.316966445
492,4.517551492,9.250579601
493,4.639186769,9.811520677
494,4.905615601,9.873137685
495,4.562606021,8.503664866
496,4.140825666,8.734726028
497,4.81232846,9.569764594
498,3.728943706,9.469943977
499,4.491394261,9.289654286
500,4.44911109,8.74287243
501,4.839103026,9.781469931
502,4.326951865,9.413224674
503,4.08166766,8.714234588
504,4.498540042,9.464801776
505,4.102437058,9.72752866
506,5.108119545,9.360224873
507,5.291975255,8.984357598
508,5.068416488,8.512206678
509,4.99963113,8.491149168
510,4.578868537,9.169553977
511,4.133934299,9.355241727
512,4.021290614,9.602768733
513,3.988204058,8.50917712
514,4.859542442,8.457544519
515,4.803876152,9.585357561
516,4.057267304,8.463242956
517,3.861572818,8.810880406
518,4.167513536,9.310588784
519,4.566905248,8.478550079
520,4.794911651,8.92518322
521,5.570842768,9.090328217
522,5.327465055,8.757492212
523,5.301685167,8.721642236
524,5.234232082,9.398556369
525,4.188188183,9.326785346
526,5.362375445,8.307377937
527,5.353958791,9.523318563
528,4.252994617,9.22419721
529,5.110664195,8.306921635
530,4.655443954,9.271412069
531,4.60253138,9.413985365
532,5.278288186,8.576758174
533,4.695322747,8.923925232
534,5.205059122,9.533272766
535,5.623994058,9.762425619
536,5.764809744,9.695211711
537,4.760560507,9.439756855
538,4.27091033,8.50683636
539,4.813296591,9.538846873
540,5.044107743,8.83722119
541,5.147936964,9.285926511
542,5.651220239,9.169485293
543,4.795911079,8.826986974
544,5.149401929,9.035595348
545,4.167560121,8.751337826
546,5.193086466,9.346541903
547,5.570372941,9.263200708
548,5.801462417,9.329701872
549,5.328238834,9.705686215
550,4.775622462,9.189503308
551,5.02985184,9.493987984
552,5.82187091,9.239524744
553,5.033621881,9.140376571
554,5.79088685,9.924850312
555,5.139753908,9.370262488
556,6.055591232,9.61886737
557,4.943361554,8.939187178
558,5.197919551,8.866191362
559,4.989024813,9.946260689
560,5.111057979,9.748868524
561,6.046481186,9.134271469
562,4.808370417,9.005570306
563,5.685087331,9.176141196
564,5.560541671,9.648715385
565,5.056629634,9.138399998
566,5.646083141,9.199400701
567,5.877791208,8.686315054
568,5.487342142,8.37010957
569,6.249140084,9.315507973
570,5.06276768,9.84398974
571,5.720717897,9.363592061
572,6.207569316,9.318459836
573,4.909531282,9.808974626
574,4.847894036,8.591857113
575,4.865654928,9.726657468
576,5.459099862,9.409125072
577,6.26444788,8.967968931
578,5.283968513,9.03992736
579,4.649639674,9.444117998
580,5.266797065,9.403260367
581,5.55450153,9.484828792
582,5.196116245,9.174254692
583,5.427003914,8.44070818
584,5.618199256,9.319118018
585,5.141201743,9.725029021
586,6.203015974,8.885893043
587,6.189680381,9.055535431
588,4.797500788,8.828196606
589,5.039892105,8.910329382
590,5.103319798,9.259570801
591,5.198583283,9.079026904
592,5.249167697,8.80259417
593,5.270631486,9.425702017
594,5.317859632,9.61199886
595,5.938919062,9.116071048
596,5.975993604,9.192206614
597,5.022291927,9.616340121
598,5.567669252,9.034786174
599,5.614409688,9.292335551
600,5.700663069,9.869862626
601,5.367948773,9.928759759
602,6.092475151,8.764593419
603,4.94273123,9.485671281
604,5.039566495,8.780908958
605,4.897432399,9.853644837
606,5.45522542,9.725004771
607,5.287911589,8.551198117
608,5.907756103,8.537306899
609,5.661065479,8.37722694
610,5.060617482,9.578335715
611,5.496299475,9.631424791
612,5.699721351,9.611174632
613,5.546140893,9.108509502
614,6.243285357,9.677570069
615,5.961590504,9.54903886
616,6.474320157,9.283875224
617,5.148489816,9.320544537
618,6.159953555,8.95096714
619,5.880828813,8.962928088
620,5.866812546,9.665576511
621,5.707795135,9.042137478
622,6.501476136,9.470074308
623,6.514870459,8.8352083
624,5.618220966,8.99236264
625,5.476291967,8.918576037
626,5.859376258,9.716561179
627,5.199075343,9.235348517
628,5.338625662,8.863435131
629,6.584861867,8.462924716
630,6.075738779,8.973928662
631,6.753201127,9.431226126
632,6.049849167,8.748826434
633,5.464564664,9.301837425
634,6.251818948,8.320084826
635,5.962257585,9.679244787
636,5.431342383,8.526740789
637,5.084374839,9.143694323
638,6.575305274,9.401229027
639,6.428434571,9.549164514
640,5.240639795,9.671178081
641,6.392621207,8.772208153
642,6.209622281,9.555313105
643,5.550168341,8.568682634
644,6.686150096,9.210549336
645,6.157257791,8.509369513
646,6.17898858,8.473387041
647,5.282732677,8.461412474
648,5.474724145,9.755483111
649,5.633292011,8.723158649
650,5.993273871,8.660645882
651,5.450968118,9.509389635
652,6.277752295,9.282045284
653,6.619692228,9.23056354
654,5.505691596,9.348306174
655,5.913513297,9.525332295
656,5.635446544,9.372021054
657,5.83906375,9.322147729
658,7.076994614,8.486447978
659,6.229595665,8.376329209
660,6.1476813,9.767256977
661,5.558311233,8.917566893
662,7.202377971,9.253708838
663,5.891214373,8.587970481
664,5.868526795,9.285365479
665,6.828000422,9.035810467
666,6.566392062,8.925321022
667,5.709926991,9.547435703
668,6.653323577,8.994125763
669,6.226768732,8.578289336
670,6.562895694,9.431464196
671,5.971301994,8.412373945
672,6.191535476,9.7376323
673,6.31590525,8.992429492
674,5.5039653,9.092873694
675,6.319179919,8.395875357
676,6.194701482,9.041961339
677,6.282274504,8.806289858
678,6.06781346,9.542889733
679,5.686945096,8.591858137
680,5.905089411,9.670371452
681,6.340379719,9.394257544
682,6.933135868,8.700695292
683,6.106393332,8.606157293
684,6.685022021,8.851783902
685,6.900168715,9.518191117
686,7.099381876,9.108173816
687,6.192161667,9.125181795
688,6.979012829,9.25663448
689,6.631483723,9.426599284
690,6.431608903,8.847392149
691,5.643125279,9.106899681
692,6.095429107,9.536222413
693,6.814574428,9.913525003
694,6.839675636,8.731256108
695,6.633448808,9.474804731
696,6.719974771,8.926128175
697,7.186819518,9.183902467
698,7.006532483,9.207332186
699,6.675215311,9.072980741
700,6.872360941,9.375813056
701,5.881127626,9.606747113
702,6.854815462,8.898440371
703,6.080304891,8.399725597
704,7.029905785,9.329485904
705,6.676260545,9.950542703
706,5.670637435,8.499019054
707,6.415013928,9.430400173
708,6.571433684,8.285104015
709,5.895470987,9.017074198
710,5.991268606,9.916607849
711,6.803896511,9.387021393
712,6.746920038,8.376245183
713,6.429688552,9.280027564
714,7.053917484,9.006602882
715,5.981419421,9.404932689
716,6.218589317,9.099846366
717,6.662296561,9.340164169
718,6.947968306,8.509938386
719,6.660750617,8.681906675
720,7.577479008,9.637737392
721,7.11991951,8.367509008
722,7.640176398,9.513810078
723,7.148666178,8.845691599
724,7.601149385,9.687489351
725,6.975277605,9.708954118
726,7.108258226,9.501711365
727,6.042257875,8.794811922
728,6.886681819,8.462937823
729,7.18773268,8.769166634
730,7.405303128,8.842394901
731,6.784528419,8.338784402
732,7.087581073,9.687540996
733,6.880654623,9.852661492
734,7.161362999,8.611134912
735,6.317977358,9.84457808
736,7.529278821,8.934093531
737,7.440292848,8.515545258
738,6.325281965,9.811079773
739,7.239582888,9.946131969
740,6.627818568,9.337479877
741,6.866668658,8.770153205
742,7.317200265,8.594088747
743,7.650825887,9.125003846
744,7.416568235,8.719662711
745,6.664368247,9.743047865
746,7.665084786,8.802494106
747,7.348358702,8.521596508
748,6.837469016,8.300208942
749,7.250549541,9.676146534
750,6.98025112,8.593726954
751,6.54707756,9.825563166
752,6.458940743,9.557407097
753,6.923463567,8.981486638
754,7.640223228,9.319724772
755,6.325519166,8.957002829
756,6.752639484,9.324217377
757,7.587802077,8.623946452
758,6.663331474,9.081175022
759,7.087663011,8.688189422
760,6.648286393,8.588702625
761,7.037545057,9.73563352
762,6.617420125,8.887363456
763,6.026625567,8.756946458
764,7.179521155,8.737764847
765,6.240446112,9.512261544
766,6.762254322,8.77223862
767,6.240079965,8.504613874
768,7.335204556,8.824014288
769,6.57379047,8.869219555
770,6.303900756,9.213440256
771,7.219898616,9.336931126
772,6.28145304,9.282421304
773,6.79260818,8.507024539
774,6.478676676,8.901712868
775,6.606796302,9.043162277
776,6.657862236,8.700745737
777,7.247747865,9.766402174
778,7.690948222,9.379069992
779,7.185388885,8.329671992
780,7.140051811,9.496041257
781,6.683401092,9.077521219
782,7.392622761,8.705030156
783,7.261735521,9.180026304
784,6.614783026,9.678815638
785,7.257096675,9.451825794
786,7.951252471,8.717054465
787,6.826505427,9.241721408
788,6.705927906,9.194273727
789,7.669217249,8.475823691
790,6.668935055,9.25801654
791,7.510471938,9.278548933
792,7.68154613,9.602802178
793,7.188519621,8.969323694
794,7.070031332,9.521287141
795,7.690701574,9.04025565
796,7.615597575,9.515306255
797,7.703553905,8.667967659
798,7.488634121,8.865389476
799,7.374767754,9.943983462
800,6.545227756,9.693711463
801,7.26023757,8.830292725
802,7.16515945,8.751933349
803,7.453486133,8.402382551
804,7.322266794,8.349068623
805,7.925267572,9.091656303
806,7.280116106,9.560766564
807,7.826696571,9.586544488
808,7.772094064,9.411916003
809,8.137765498,9.12714125
810,7.078820669,8.672002554
811,7.900054994,8.501502007
812,6.881505708,9.132831165
813,6.808093415,9.193753551
814,6.882515122,9.208640608
815,7.195293397,8.360783244
816,7.042114519,9.443032057
817,7.209419575,9.656597475
818,8.547582621,9.404933114
819,7.756735687,8.461976001
820,7.489712261,8.729301765
821,6.881952256,9.342977295
822,7.347117801,8.582096961
823,8.397478752,8.565183239
824,7.289612186,9.191889474
825,6.999236086,8.773203968
826,8.191218799,9.888568286
827,8.264430157,8.832295082
828,7.025586666,9.468210452
829,7.147978683,9.765684322
830,7.033733515,8.894725364
831,6.95378682,9.016465794
832,7.217110344,8.413060833
833,8.057231337,8.751536591
834,7.108259566,9.7723262
835,7.809992942,9.134688469
836,8.12044046,9.354076923
837,7.196190623,8.907841317
838,7.491284243,8.501533877
839,8.243552684,8.410794786
840,7.134804845,9.739464451
841,7.62078874,9.177528452
842,7.229323706,8.594222338
843,8.090770945,8.782344122
844,7.894010323,8.848095813
845,7.081237927,8.718172416
846,8.153889736,9.254250317
847,8.027996377,8.405996849
848,7.520458003,8.283839459
849,8.198712685,8.425496907
850,7.452523175,9.858236013
851,7.40494251,9.341230519
852,7.482516065,9.381188189
853,7.217461384,9.45560028
854,7.766727396,9.878517849
855,7.540063625,9.089509582
856,8.295590589,8.718154634
857,8.30832545,9.16262952
858,8.134007388,8.929007086
859,6.964912259,9.407659003
860,7.545459972,9.819410619
861,7.396490449,9.558215676
862,7.587757988,8.770504914
863,6.917237371,8.687361174
864,8.255902326,8.625101706
865,8.182898154,8.687611687
866,7.681084159,9.938123925
867,8.326625514,8.91446452
868,8.538745496,9.64341508
869,7.594536679,8.767336805
870,7.506038322,9.587545463
871,8.059104125,9.751286722
872,7.673299788,8.790288913
873,7.425303061,8.601842031
874,7.331301701,9.171617374
875,7.708580269,9.264162315
876,8.077999849,8.394286182
877,7.887648965,8.349905428
878,8.584649386,8.961809718
879,7.803253808,9.470130517
880,8.850548282,9.186965366
881,8.336138832,8.396037796
882,8.165748071,9.918734479
883,8.153515547,9.677698229
884,8.557161084,9.684891242
885,7.666625907,8.827374546
886,8.462477765,8.401493017
887,8.640691371,9.757843935
888,8.17866562,9.070499557
889,8.065105384,9.171904104
890,8.326306654,9.018134803
891,7.962599167,9.352520752
892,7.918494339,8.400621032
893,7.695122776,9.080678148
894,7.639899901,9.517764086
895,8.395020642,9.696170241
896,8.643787647,8.960422416
897,7.950314735,9.519331756
898,8.218717175,9.381529025
899,8.5540703,9.674381255
900,8.566605261,8.806125195
901,8.680815862,9.593286718
902,8.84498206,9.467853885
903,8.698900704,9.125519291
904,8.009212737,8.519724997
905,7.605452828,9.279790903
906,8.02626215,8.748771793
907,7.819522423,8.593159518
908,7.673781796,8.677466419
909,8.936533266,9.48794549
910,8.702168811,8.322221547
911,7.416158962,8.875221776
912,7.350715619,9.476971076
913,8.558336985,8.289831212
914,8.19313083,8.990423908
915,8.760538497,9.131628991
916,7.79554713,9.392203425
917,7.438443289,9.537687176
918,7.482390058,9.574318258
919,8.158560749,9.825901986
920,7.851564647,8.993035417
921,7.870157254,9.176315195
922,8.556185926,8.650598114
923,8.739384121,8.762034629
924,7.936636738,9.556343586
925,7.923691825,8.293672617
926,8.565937582,9.521116214
927,8.382862662,8.83760012
928,8.053444574,9.913514884
929,8.396775057,8.673904572
930,8.875911301,8.510095817
931,8.231418965,8.535238046
932,7.847678126,9.706382587
933,8.831413884,9.526246236
934,9.062592673,8.515888644
935,9.131909415,9.621012327
936,9.221335939,9.442991007
937,8.001387465,8.917961139
938,8.467454869,8.474141621
939,8.002951848,9.725723958
940,9.071814199,8.601879413
941,9.192492531,8.904405519
942,8.818580808,9.208257784
943,8.963620617,9.752173104
944,8.988084186,9.239820008
945,7.820127255,9.15861579
946,9.299051279,9.773608226
947,8.629243033,9.665302487
948,7.893413822,8.800457548
949,8.878503931,8.72370785
950,9.181556812,8.64812936
951,8.689205987,9.769040868
952,8.600018052,9.006229553
953,8.620986216,8.969866906
954,8.08354943,9.284198735
955,9.029142213,9.587519729
956,8.968911081,8.518849194
957,8.675200242,9.851591756
958,7.888943036,9.393279278
959,8.461607818,9.271347143
960,9.357999353,9.602798455
961,8.733265747,9.834396056
962,8.040435453,8.600133149
963,8.206427087,8.839978961
964,7.824737846,8.972437947
965,8.583707699,8.411686003
966,8.342511841,8.319347917
967,8.241925829,8.385727331
968,9.419481262,8.99520169
969,8.732149284,9.117961597
970,8.20479105,9.842528819
971,9.512735826,9.096989058
972,9.005930658,8.779932797
973,8.564338788,9.789859958
974,7.857826797,9.524163998
975,8.559529489,9.857690855
976,7.900782349,9.418600478
977,8.548724475,8.971992366
978,8.983569036,8.445688842
979,9.425425803,9.564701729
980,8.820110685,9.06011949
981,8.346888877,8.97152457
982,9.325477942,8.611188791
983,8.421809237,9.626464496
984,8.912261502,9.286756553
985,8.73174288,8.450017844
986,8.653176494,9.392208861
987,9.464507474,8.735963943
988,8.375881736,8.522742414
989,8.64541199,8.384023487
990,8.351057535,9.979044248
991,8.37247658,8.745105799
992,9.070287569,9.221297183
993,8.924376653,8.995154496
994,8.471425608,9.224885819
995,8.278471573,9.521123103
996,8.39133399,8.415369672
997,9.440222654,8.643365158
998,9.162018179,8.546055247
999,8.340281332,9.880844881
